dataset,record_id,source_file,excel_row,system_id,issue_type,details
Binary,,,,smiles:O=C=O || smiles:[C-]#[O+],component_order_variant,2 source component orders
Ternary,ternary:003981,ternary_vle_english.xlsx,3982,fallback:4501d0d6bfddcc6a || fallback:7645054b0e40e378 || smiles:CC(C)O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:003982,ternary_vle_english.xlsx,3983,fallback:4501d0d6bfddcc6a || fallback:7645054b0e40e378 || smiles:CC(C)O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:003983,ternary_vle_english.xlsx,3984,fallback:4501d0d6bfddcc6a || fallback:7645054b0e40e378 || smiles:CC(C)O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:003984,ternary_vle_english.xlsx,3985,fallback:4501d0d6bfddcc6a || fallback:7645054b0e40e378 || smiles:CC(C)O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:003985,ternary_vle_english.xlsx,3986,fallback:4501d0d6bfddcc6a || fallback:7645054b0e40e378 || smiles:CC(C)O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:003986,ternary_vle_english.xlsx,3987,fallback:4501d0d6bfddcc6a || fallback:7645054b0e40e378 || smiles:CC(C)O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:003987,ternary_vle_english.xlsx,3988,fallback:4501d0d6bfddcc6a || fallback:7645054b0e40e378 || smiles:CC(C)O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004120,ternary_vle_english.xlsx,4121,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004121,ternary_vle_english.xlsx,4122,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004122,ternary_vle_english.xlsx,4123,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004123,ternary_vle_english.xlsx,4124,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004124,ternary_vle_english.xlsx,4125,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004125,ternary_vle_english.xlsx,4126,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004126,ternary_vle_english.xlsx,4127,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004127,ternary_vle_english.xlsx,4128,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004128,ternary_vle_english.xlsx,4129,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004129,ternary_vle_english.xlsx,4130,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004130,ternary_vle_english.xlsx,4131,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004131,ternary_vle_english.xlsx,4132,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004132,ternary_vle_english.xlsx,4133,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004133,ternary_vle_english.xlsx,4134,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004134,ternary_vle_english.xlsx,4135,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004135,ternary_vle_english.xlsx,4136,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004136,ternary_vle_english.xlsx,4137,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004137,ternary_vle_english.xlsx,4138,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004138,ternary_vle_english.xlsx,4139,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004139,ternary_vle_english.xlsx,4140,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004140,ternary_vle_english.xlsx,4141,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004141,ternary_vle_english.xlsx,4142,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004142,ternary_vle_english.xlsx,4143,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004143,ternary_vle_english.xlsx,4144,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004144,ternary_vle_english.xlsx,4145,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004145,ternary_vle_english.xlsx,4146,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004146,ternary_vle_english.xlsx,4147,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004147,ternary_vle_english.xlsx,4148,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004148,ternary_vle_english.xlsx,4149,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004149,ternary_vle_english.xlsx,4150,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004150,ternary_vle_english.xlsx,4151,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004151,ternary_vle_english.xlsx,4152,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004152,ternary_vle_english.xlsx,4153,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004153,ternary_vle_english.xlsx,4154,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004154,ternary_vle_english.xlsx,4155,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004155,ternary_vle_english.xlsx,4156,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004156,ternary_vle_english.xlsx,4157,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004157,ternary_vle_english.xlsx,4158,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004158,ternary_vle_english.xlsx,4159,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004159,ternary_vle_english.xlsx,4160,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004160,ternary_vle_english.xlsx,4161,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004161,ternary_vle_english.xlsx,4162,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004162,ternary_vle_english.xlsx,4163,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004163,ternary_vle_english.xlsx,4164,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004164,ternary_vle_english.xlsx,4165,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004165,ternary_vle_english.xlsx,4166,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004166,ternary_vle_english.xlsx,4167,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004167,ternary_vle_english.xlsx,4168,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004168,ternary_vle_english.xlsx,4169,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004169,ternary_vle_english.xlsx,4170,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004170,ternary_vle_english.xlsx,4171,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004171,ternary_vle_english.xlsx,4172,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004172,ternary_vle_english.xlsx,4173,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004173,ternary_vle_english.xlsx,4174,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004174,ternary_vle_english.xlsx,4175,fallback:9e7a748462a11dd6 || smiles:CC1=CCC2CC1C2(C)C || smiles:Cc1ccc(C(C)C)cc1,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004190,ternary_vle_english.xlsx,4191,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004191,ternary_vle_english.xlsx,4192,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004192,ternary_vle_english.xlsx,4193,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004193,ternary_vle_english.xlsx,4194,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004194,ternary_vle_english.xlsx,4195,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004195,ternary_vle_english.xlsx,4196,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004196,ternary_vle_english.xlsx,4197,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004197,ternary_vle_english.xlsx,4198,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004198,ternary_vle_english.xlsx,4199,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004199,ternary_vle_english.xlsx,4200,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004200,ternary_vle_english.xlsx,4201,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004201,ternary_vle_english.xlsx,4202,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004202,ternary_vle_english.xlsx,4203,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004203,ternary_vle_english.xlsx,4204,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004204,ternary_vle_english.xlsx,4205,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004205,ternary_vle_english.xlsx,4206,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004206,ternary_vle_english.xlsx,4207,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004207,ternary_vle_english.xlsx,4208,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004208,ternary_vle_english.xlsx,4209,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004209,ternary_vle_english.xlsx,4210,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004210,ternary_vle_english.xlsx,4211,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004211,ternary_vle_english.xlsx,4212,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004212,ternary_vle_english.xlsx,4213,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004213,ternary_vle_english.xlsx,4214,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004214,ternary_vle_english.xlsx,4215,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004215,ternary_vle_english.xlsx,4216,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004216,ternary_vle_english.xlsx,4217,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004217,ternary_vle_english.xlsx,4218,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004218,ternary_vle_english.xlsx,4219,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004219,ternary_vle_english.xlsx,4220,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004220,ternary_vle_english.xlsx,4221,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004221,ternary_vle_english.xlsx,4222,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004222,ternary_vle_english.xlsx,4223,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004223,ternary_vle_english.xlsx,4224,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004224,ternary_vle_english.xlsx,4225,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004225,ternary_vle_english.xlsx,4226,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004226,ternary_vle_english.xlsx,4227,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004227,ternary_vle_english.xlsx,4228,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004228,ternary_vle_english.xlsx,4229,smiles:CCO || smiles:O || smiles:OCCCO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004304,ternary_vle_english.xlsx,4305,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004305,ternary_vle_english.xlsx,4306,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004306,ternary_vle_english.xlsx,4307,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004307,ternary_vle_english.xlsx,4308,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004308,ternary_vle_english.xlsx,4309,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004309,ternary_vle_english.xlsx,4310,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004310,ternary_vle_english.xlsx,4311,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004311,ternary_vle_english.xlsx,4312,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004312,ternary_vle_english.xlsx,4313,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004313,ternary_vle_english.xlsx,4314,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004314,ternary_vle_english.xlsx,4315,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004315,ternary_vle_english.xlsx,4316,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004316,ternary_vle_english.xlsx,4317,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004317,ternary_vle_english.xlsx,4318,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004318,ternary_vle_english.xlsx,4319,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004319,ternary_vle_english.xlsx,4320,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004320,ternary_vle_english.xlsx,4321,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004321,ternary_vle_english.xlsx,4322,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004322,ternary_vle_english.xlsx,4323,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004323,ternary_vle_english.xlsx,4324,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004324,ternary_vle_english.xlsx,4325,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004325,ternary_vle_english.xlsx,4326,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004326,ternary_vle_english.xlsx,4327,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004327,ternary_vle_english.xlsx,4328,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004328,ternary_vle_english.xlsx,4329,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004329,ternary_vle_english.xlsx,4330,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004330,ternary_vle_english.xlsx,4331,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004331,ternary_vle_english.xlsx,4332,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004332,ternary_vle_english.xlsx,4333,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004333,ternary_vle_english.xlsx,4334,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004334,ternary_vle_english.xlsx,4335,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004335,ternary_vle_english.xlsx,4336,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004336,ternary_vle_english.xlsx,4337,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004337,ternary_vle_english.xlsx,4338,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004338,ternary_vle_english.xlsx,4339,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004339,ternary_vle_english.xlsx,4340,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004340,ternary_vle_english.xlsx,4341,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004341,ternary_vle_english.xlsx,4342,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
Ternary,ternary:004342,ternary_vle_english.xlsx,4343,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,thermodynamic_consistency_failed,"quality checks=(0, 0)"
